R,G,B,RÓTULO,GRUPO
175,101,13,nao_harmonico,2142
110,184,144,nao_harmonico,2143
179,71,157,nao_harmonico,2143
136,164,63,nao_harmonico,2143
194,15,112,nao_harmonico,2144
177,218,250,nao_harmonico,2144
36,116,176,nao_harmonico,2144
143,73,83,nao_harmonico,2145
208,245,201,nao_harmonico,2145
103,118,241,nao_harmonico,2145
152,160,23,nao_harmonico,2146
5,253,169,nao_harmonico,2146
108,42,154,nao_harmonico,2146
2,183,237,nao_harmonico,2147
169,66,197,nao_harmonico,2147
226,4,230,nao_harmonico,2147
91,171,24,nao_harmonico,2148
36,41,216,nao_harmonico,2148
5,45,82,nao_harmonico,2148
87,67,167,nao_harmonico,2149
28,90,206,nao_harmonico,2149
192,69,236,nao_harmonico,2149
23,188,57,nao_harmonico,2150
206,62,129,nao_harmonico,2150
29,63,200,nao_harmonico,2150
188,133,0,nao_harmonico,2151
55,229,64,nao_harmonico,2151
55,78,101,nao_harmonico,2151
5,176,80,nao_harmonico,2152
103,231,32,nao_harmonico,2152
9,171,188,nao_harmonico,2152
180,226,154,nao_harmonico,2153
167,91,89,nao_harmonico,2153
135,20,26,nao_harmonico,2153
55,201,193,nao_harmonico,2154
151,164,134,nao_harmonico,2154
224,155,192,nao_harmonico,2154
62,240,254,nao_harmonico,2155
233,26,172,nao_harmonico,2155
244,151,173,nao_harmonico,2155
3,15,114,nao_harmonico,2156
230,27,128,nao_harmonico,2156
89,190,190,nao_harmonico,2156
211,6,160,nao_harmonico,2157
159,27,39,nao_harmonico,2157
54,81,178,nao_harmonico,2157
252,35,155,nao_harmonico,2158
130,236,226,nao_harmonico,2158
110,52,73,nao_harmonico,2158
212,223,130,nao_harmonico,2159
205,107,49,nao_harmonico,2159
148,179,20,nao_harmonico,2159
79,253,57,nao_harmonico,2160
245,163,176,nao_harmonico,2160
137,49,171,nao_harmonico,2160
121,192,171,nao_harmonico,2161
104,255,228,nao_harmonico,2161
178,80,61,nao_harmonico,2161
93,35,30,nao_harmonico,2162
144,237,238,nao_harmonico,2162
163,68,141,nao_harmonico,2162
173,123,95,nao_harmonico,2163
21,209,51,nao_harmonico,2163
96,24,18,nao_harmonico,2163
103,11,240,nao_harmonico,2164
235,131,111,nao_harmonico,2164
47,210,246,nao_harmonico,2164
23,145,47,nao_harmonico,2165
178,146,168,nao_harmonico,2165
44,249,83,nao_harmonico,2165
193,187,121,nao_harmonico,2166
252,34,115,nao_harmonico,2166
31,5,28,nao_harmonico,2166
137,233,30,nao_harmonico,2167
205,219,163,nao_harmonico,2167
77,93,136,nao_harmonico,2167
146,233,136,nao_harmonico,2168
221,231,153,nao_harmonico,2168
230,242,71,nao_harmonico,2168
206,132,160,nao_harmonico,2169
15,200,221,nao_harmonico,2169
90,11,32,nao_harmonico,2169
48,9,17,nao_harmonico,2170
200,80,140,nao_harmonico,2170
145,171,31,nao_harmonico,2170
25,39,154,nao_harmonico,2171
247,118,80,nao_harmonico,2171
17,18,118,nao_harmonico,2171
81,211,226,nao_harmonico,2172
50,238,59,nao_harmonico,2172
84,217,171,nao_harmonico,2172
91,82,25,nao_harmonico,2173
14,164,135,nao_harmonico,2173
217,165,203,nao_harmonico,2173
6,113,202,nao_harmonico,2174
133,244,22,nao_harmonico,2174
99,16,196,nao_harmonico,2174
92,138,201,nao_harmonico,2175
245,77,5,nao_harmonico,2175
0,200,178,nao_harmonico,2175
230,25,199,nao_harmonico,2176
163,15,195,nao_harmonico,2176
252,210,140,nao_harmonico,2176
106,175,192,nao_harmonico,2177
12,210,215,nao_harmonico,2177
56,228,254,nao_harmonico,2177
213,208,126,nao_harmonico,2178
36,99,3,nao_harmonico,2178
42,65,218,nao_harmonico,2178
60,63,187,nao_harmonico,2179
243,107,57,nao_harmonico,2179
19,140,27,nao_harmonico,2179
203,41,67,nao_harmonico,2180
17,203,151,nao_harmonico,2180
117,201,144,nao_harmonico,2180
68,241,97,nao_harmonico,2181
139,87,93,nao_harmonico,2181
132,139,40,nao_harmonico,2181
208,113,162,nao_harmonico,2182
71,114,205,nao_harmonico,2182
10,166,225,nao_harmonico,2182
3,98,38,nao_harmonico,2183
211,17,255,nao_harmonico,2183
81,27,234,nao_harmonico,2183
56,239,246,nao_harmonico,2184
253,71,169,nao_harmonico,2184
142,66,120,nao_harmonico,2184
53,163,118,nao_harmonico,2185
46,172,64,nao_harmonico,2185
158,56,38,nao_harmonico,2185
156,214,198,nao_harmonico,2186
252,156,128,nao_harmonico,2186
178,50,151,nao_harmonico,2186
79,234,112,nao_harmonico,2187
136,30,248,nao_harmonico,2187
173,134,6,nao_harmonico,2187
134,196,52,nao_harmonico,2188
202,70,63,nao_harmonico,2188
156,126,186,nao_harmonico,2188
95,109,35,nao_harmonico,2189
234,144,0,nao_harmonico,2189
2,44,185,nao_harmonico,2189
241,166,93,nao_harmonico,2190
208,204,6,nao_harmonico,2190
82,104,78,nao_harmonico,2190
161,187,169,nao_harmonico,2191
190,194,57,nao_harmonico,2191
128,151,144,nao_harmonico,2191
0,180,147,nao_harmonico,2192
149,144,173,nao_harmonico,2192
180,196,43,nao_harmonico,2192
221,19,2,nao_harmonico,2193
229,54,192,nao_harmonico,2193
245,167,188,nao_harmonico,2193
23,235,32,nao_harmonico,2194
100,216,116,nao_harmonico,2194
226,105,77,nao_harmonico,2194
32,198,39,nao_harmonico,2195
124,89,98,nao_harmonico,2195
105,200,172,nao_harmonico,2195
93,224,19,nao_harmonico,2196
228,169,83,nao_harmonico,2196
14,31,145,nao_harmonico,2196
180,239,86,nao_harmonico,2197
50,217,32,nao_harmonico,2197
50,232,238,nao_harmonico,2197
139,251,74,nao_harmonico,2198
202,197,152,nao_harmonico,2198
58,22,81,nao_harmonico,2198
162,87,29,nao_harmonico,2199
191,30,169,nao_harmonico,2199
160,129,163,nao_harmonico,2199
28,150,250,nao_harmonico,2200
22,0,172,nao_harmonico,2200
221,44,81,nao_harmonico,2200
245,237,157,nao_harmonico,2201
179,205,71,nao_harmonico,2201
32,115,95,nao_harmonico,2201
48,146,160,nao_harmonico,2202
201,131,17,nao_harmonico,2202
38,61,179,nao_harmonico,2202
20,11,206,nao_harmonico,2203
187,133,221,nao_harmonico,2203
45,96,30,nao_harmonico,2203
71,12,221,nao_harmonico,2204
249,171,20,nao_harmonico,2204
202,206,160,nao_harmonico,2204
152,117,32,nao_harmonico,2205
216,222,164,nao_harmonico,2205
117,239,193,nao_harmonico,2205
247,84,93,nao_harmonico,2206
2,226,20,nao_harmonico,2206
243,196,182,nao_harmonico,2206
19,135,107,nao_harmonico,2207
192,154,49,nao_harmonico,2207
44,128,254,nao_harmonico,2207
73,221,192,nao_harmonico,2208
132,45,179,nao_harmonico,2208
57,92,212,nao_harmonico,2208
161,150,117,nao_harmonico,2209
84,94,28,nao_harmonico,2209
42,146,131,nao_harmonico,2209
161,99,220,nao_harmonico,2210
30,166,53,nao_harmonico,2210
136,70,71,nao_harmonico,2210
1,14,144,nao_harmonico,2211
12,239,246,nao_harmonico,2211
31,23,163,nao_harmonico,2211
93,197,246,nao_harmonico,2212
235,145,247,nao_harmonico,2212
127,111,200,nao_harmonico,2212
33,118,201,nao_harmonico,2213
178,96,228,nao_harmonico,2213
31,235,54,nao_harmonico,2213
248,120,152,nao_harmonico,2214
20,253,106,nao_harmonico,2214
194,18,94,nao_harmonico,2214
4,232,113,nao_harmonico,2215
192,95,24,nao_harmonico,2215
13,202,219,nao_harmonico,2215
153,137,94,nao_harmonico,2216
233,161,240,nao_harmonico,2216
197,9,94,nao_harmonico,2216
28,25,249,nao_harmonico,2217
60,200,23,nao_harmonico,2217
110,55,236,nao_harmonico,2217
155,112,189,nao_harmonico,2218
0,226,178,nao_harmonico,2218
214,193,122,nao_harmonico,2218
38,86,164,nao_harmonico,2219
118,65,236,nao_harmonico,2219
199,14,78,nao_harmonico,2219
34,91,50,nao_harmonico,2220
99,244,231,nao_harmonico,2220
14,168,43,nao_harmonico,2220
111,163,38,nao_harmonico,2221
122,29,26,nao_harmonico,2221
224,36,186,nao_harmonico,2221
202,176,105,nao_harmonico,2222
245,129,248,nao_harmonico,2222
79,216,150,nao_harmonico,2222
189,226,147,nao_harmonico,2223
248,158,33,nao_harmonico,2223
90,243,45,nao_harmonico,2223
43,185,42,nao_harmonico,2224
37,218,233,nao_harmonico,2224
6,58,118,nao_harmonico,2224
141,25,66,nao_harmonico,2225
45,194,63,nao_harmonico,2225
102,8,11,nao_harmonico,2225
19,25,193,nao_harmonico,2226
92,151,252,nao_harmonico,2226
198,48,244,nao_harmonico,2226
135,164,89,nao_harmonico,2227
105,14,130,nao_harmonico,2227
91,244,76,nao_harmonico,2227
4,92,0,nao_harmonico,2228
160,181,65,nao_harmonico,2228
231,47,43,nao_harmonico,2228
223,185,86,nao_harmonico,2229
87,56,14,nao_harmonico,2229
186,95,197,nao_harmonico,2229
210,200,24,nao_harmonico,2230
136,13,234,nao_harmonico,2230
44,249,155,nao_harmonico,2230
117,93,156,nao_harmonico,2231
42,1,144,nao_harmonico,2231
149,26,170,nao_harmonico,2231
162,139,182,nao_harmonico,2232
109,154,52,nao_harmonico,2232
142,95,98,nao_harmonico,2232
213,213,116,nao_harmonico,2233
184,47,92,nao_harmonico,2233
29,101,161,nao_harmonico,2233
193,16,22,nao_harmonico,2234
231,167,198,nao_harmonico,2234
203,199,120,nao_harmonico,2234
209,157,246,nao_harmonico,2235
0,120,211,nao_harmonico,2235
120,104,153,nao_harmonico,2235
150,218,87,nao_harmonico,2236
120,63,241,nao_harmonico,2236
50,124,160,nao_harmonico,2236
190,58,99,nao_harmonico,2237
137,59,225,nao_harmonico,2237
187,243,96,nao_harmonico,2237
37,30,128,nao_harmonico,2238
82,70,5,nao_harmonico,2238
164,106,166,nao_harmonico,2238
58,188,74,nao_harmonico,2239
92,37,67,nao_harmonico,2239
211,226,146,nao_harmonico,2239
230,151,245,nao_harmonico,2240
57,89,214,nao_harmonico,2240
46,42,253,nao_harmonico,2240
1,29,194,nao_harmonico,2241
101,38,184,nao_harmonico,2241
166,170,188,nao_harmonico,2241
59,182,229,nao_harmonico,2242
145,130,104,nao_harmonico,2242
103,31,72,nao_harmonico,2242
160,230,124,nao_harmonico,2243
137,27,149,nao_harmonico,2243
122,148,122,nao_harmonico,2243
100,18,149,nao_harmonico,2244
117,107,133,nao_harmonico,2244
237,26,170,nao_harmonico,2244
135,216,250,nao_harmonico,2245
184,192,63,nao_harmonico,2245
109,122,9,nao_harmonico,2245
113,238,7,nao_harmonico,2246
203,155,155,nao_harmonico,2246
226,48,120,nao_harmonico,2246
129,8,78,nao_harmonico,2247
235,154,63,nao_harmonico,2247
42,250,43,nao_harmonico,2247
246,186,13,nao_harmonico,2248
182,6,245,nao_harmonico,2248
131,48,131,nao_harmonico,2248
192,222,171,nao_harmonico,2249
208,188,66,nao_harmonico,2249
246,172,233,nao_harmonico,2249
27,58,66,nao_harmonico,2250
252,225,174,nao_harmonico,2250
226,150,241,nao_harmonico,2250
87,39,255,nao_harmonico,2251
120,119,174,nao_harmonico,2251
31,67,155,nao_harmonico,2251
135,253,129,nao_harmonico,2252
196,6,18,nao_harmonico,2252
92,26,230,nao_harmonico,2252
255,210,32,nao_harmonico,2253
62,93,24,nao_harmonico,2253
19,60,142,nao_harmonico,2253
50,95,126,nao_harmonico,2254
236,117,212,nao_harmonico,2254
2,155,121,nao_harmonico,2254
18,30,61,nao_harmonico,2255
30,72,105,nao_harmonico,2255
91,222,51,nao_harmonico,2255
149,232,62,nao_harmonico,2256
96,67,27,nao_harmonico,2256
253,35,176,nao_harmonico,2256
163,94,217,nao_harmonico,2257
139,235,76,nao_harmonico,2257
183,235,144,nao_harmonico,2257
164,66,161,nao_harmonico,2258
210,42,192,nao_harmonico,2258
49,74,136,nao_harmonico,2258
25,34,32,nao_harmonico,2259
240,31,174,nao_harmonico,2259
88,136,162,nao_harmonico,2259
99,162,25,nao_harmonico,2260
27,189,143,nao_harmonico,2260
222,50,112,nao_harmonico,2260
72,136,46,nao_harmonico,2261
49,116,115,nao_harmonico,2261
213,231,121,nao_harmonico,2261
140,232,44,nao_harmonico,2262
22,249,17,nao_harmonico,2262
188,254,218,nao_harmonico,2262
25,141,159,nao_harmonico,2263
109,131,63,nao_harmonico,2263
182,240,18,nao_harmonico,2263
221,164,127,nao_harmonico,2264
119,120,231,nao_harmonico,2264
199,66,103,nao_harmonico,2264
39,223,40,nao_harmonico,2265
166,217,6,nao_harmonico,2265
245,7,103,nao_harmonico,2265
60,16,124,nao_harmonico,2266
0,101,122,nao_harmonico,2266
208,66,137,nao_harmonico,2266
147,193,105,nao_harmonico,2267
19,81,61,nao_harmonico,2267
243,222,51,nao_harmonico,2267
213,225,105,nao_harmonico,2268
61,206,215,nao_harmonico,2268
96,39,223,nao_harmonico,2268
93,47,212,nao_harmonico,2269
148,7,201,nao_harmonico,2269
199,33,185,nao_harmonico,2269
61,20,1,nao_harmonico,2270
190,20,133,nao_harmonico,2270
53,251,143,nao_harmonico,2270
252,180,125,nao_harmonico,2271
96,100,180,nao_harmonico,2271
208,29,166,nao_harmonico,2271
228,83,192,nao_harmonico,2272
236,30,45,nao_harmonico,2272
45,117,161,nao_harmonico,2272
94,154,241,nao_harmonico,2273
10,146,16,nao_harmonico,2273
76,88,160,nao_harmonico,2273
58,83,157,nao_harmonico,2274
78,142,13,nao_harmonico,2274
139,180,90,nao_harmonico,2274
23,108,236,nao_harmonico,2275
170,214,109,nao_harmonico,2275
245,57,11,nao_harmonico,2275
148,201,217,nao_harmonico,2276
134,5,157,nao_harmonico,2276
50,77,210,nao_harmonico,2276
211,39,179,nao_harmonico,2277
196,65,189,nao_harmonico,2277
110,219,255,nao_harmonico,2277
226,254,6,nao_harmonico,2278
247,92,174,nao_harmonico,2278
69,52,224,nao_harmonico,2278
43,0,217,nao_harmonico,2279
74,195,118,nao_harmonico,2279
100,227,74,nao_harmonico,2279
198,45,7,nao_harmonico,2280
167,167,63,nao_harmonico,2280
27,226,200,nao_harmonico,2280
98,127,164,nao_harmonico,2281
86,125,200,nao_harmonico,2281
177,145,255,nao_harmonico,2281
173,186,106,nao_harmonico,2282
2,85,29,nao_harmonico,2282
197,174,10,nao_harmonico,2282
97,134,248,nao_harmonico,2283
63,52,55,nao_harmonico,2283
253,11,240,nao_harmonico,2283
68,243,81,nao_harmonico,2284
185,168,47,nao_harmonico,2284
165,242,192,nao_harmonico,2284
224,255,52,nao_harmonico,2285
19,127,180,nao_harmonico,2285
227,240,218,nao_harmonico,2285
229,119,87,nao_harmonico,2286
247,249,80,nao_harmonico,2286
67,153,28,nao_harmonico,2286
248,11,131,nao_harmonico,2287
3,148,55,nao_harmonico,2287
15,48,79,nao_harmonico,2287
73,59,155,nao_harmonico,2288
32,109,158,nao_harmonico,2288
105,249,68,nao_harmonico,2288
36,195,182,nao_harmonico,2289
71,15,197,nao_harmonico,2289
11,1,194,nao_harmonico,2289
2,145,227,nao_harmonico,2290
207,55,6,nao_harmonico,2290
12,178,243,nao_harmonico,2290
3,88,69,nao_harmonico,2291
245,50,101,nao_harmonico,2291
227,35,67,nao_harmonico,2291
71,144,141,nao_harmonico,2292
69,171,155,nao_harmonico,2292
104,230,222,nao_harmonico,2292
141,115,47,nao_harmonico,2293
183,61,85,nao_harmonico,2293
78,79,239,nao_harmonico,2293
153,74,127,nao_harmonico,2294
27,58,220,nao_harmonico,2294
121,67,172,nao_harmonico,2294
172,205,28,nao_harmonico,2295
207,99,228,nao_harmonico,2295
85,73,33,nao_harmonico,2295
33,21,174,nao_harmonico,2296
249,115,166,nao_harmonico,2296
182,217,22,nao_harmonico,2296
204,193,184,nao_harmonico,2297
6,204,47,nao_harmonico,2297
85,53,204,nao_harmonico,2297
153,3,91,nao_harmonico,2298
168,239,10,nao_harmonico,2298
214,122,50,nao_harmonico,2298
50,216,76,nao_harmonico,2299
79,239,172,nao_harmonico,2299
188,125,82,nao_harmonico,2299
249,116,102,nao_harmonico,2300
100,214,52,nao_harmonico,2300
169,4,24,nao_harmonico,2300
101,253,219,nao_harmonico,2301
143,206,178,nao_harmonico,2301
160,33,159,nao_harmonico,2301
10,158,98,nao_harmonico,2302
111,69,211,nao_harmonico,2302
111,122,217,nao_harmonico,2302
151,124,89,nao_harmonico,2303
91,87,13,nao_harmonico,2303
104,238,152,nao_harmonico,2303
93,158,95,nao_harmonico,2304
166,187,31,nao_harmonico,2304
215,224,147,nao_harmonico,2304
98,97,217,nao_harmonico,2305
119,17,197,nao_harmonico,2305
126,136,248,nao_harmonico,2305
133,178,62,nao_harmonico,2306
119,199,237,nao_harmonico,2306
63,63,22,nao_harmonico,2306
221,122,221,nao_harmonico,2307
187,91,63,nao_harmonico,2307
141,164,125,nao_harmonico,2307
52,126,196,nao_harmonico,2308
122,137,179,nao_harmonico,2308
132,102,156,nao_harmonico,2308
70,235,79,nao_harmonico,2309
234,201,157,nao_harmonico,2309
45,132,111,nao_harmonico,2309
225,122,105,nao_harmonico,2310
95,222,146,nao_harmonico,2310
70,228,201,nao_harmonico,2310
91,30,106,nao_harmonico,2311
252,164,187,nao_harmonico,2311
31,141,63,nao_harmonico,2311
11,27,14,nao_harmonico,2312
191,141,212,nao_harmonico,2312
114,223,102,nao_harmonico,2312
155,195,19,nao_harmonico,2313
191,206,74,nao_harmonico,2313
107,175,115,nao_harmonico,2313
79,155,227,nao_harmonico,2314
29,150,46,nao_harmonico,2314
12,125,79,nao_harmonico,2314
26,17,169,nao_harmonico,2315
208,177,138,nao_harmonico,2315
110,240,221,nao_harmonico,2315
128,10,78,nao_harmonico,2316
147,24,123,nao_harmonico,2316
196,73,236,nao_harmonico,2316
107,186,96,nao_harmonico,2317
197,78,111,nao_harmonico,2317
153,252,120,nao_harmonico,2317
48,196,53,nao_harmonico,2318
56,252,250,nao_harmonico,2318
35,194,122,nao_harmonico,2318
200,138,108,nao_harmonico,2319
68,111,252,nao_harmonico,2319
156,57,235,nao_harmonico,2319
103,96,32,nao_harmonico,2320
160,29,14,nao_harmonico,2320
82,239,101,nao_harmonico,2320
173,237,178,nao_harmonico,2321
247,253,231,nao_harmonico,2321
139,185,70,nao_harmonico,2321
20,228,222,nao_harmonico,2322
234,38,23,nao_harmonico,2322
51,123,255,nao_harmonico,2322
24,217,29,nao_harmonico,2323
22,63,193,nao_harmonico,2323
180,184,140,nao_harmonico,2323
7,181,201,nao_harmonico,2324
6,4,153,nao_harmonico,2324
132,61,40,nao_harmonico,2324
25,164,251,nao_harmonico,2325
119,155,109,nao_harmonico,2325
174,138,114,nao_harmonico,2325
235,171,252,nao_harmonico,2326
15,55,231,nao_harmonico,2326
37,20,101,nao_harmonico,2326
18,179,45,nao_harmonico,2327
241,44,26,nao_harmonico,2327
234,219,108,nao_harmonico,2327
109,217,7,nao_harmonico,2328
113,173,245,nao_harmonico,2328
228,28,226,nao_harmonico,2328
52,143,253,nao_harmonico,2329
2,139,0,nao_harmonico,2329
90,7,233,nao_harmonico,2329
21,185,211,nao_harmonico,2330
65,135,156,nao_harmonico,2330
84,69,68,nao_harmonico,2330
127,175,216,nao_harmonico,2331
16,254,62,nao_harmonico,2331
219,243,156,nao_harmonico,2331
80,93,24,nao_harmonico,2332
32,25,34,nao_harmonico,2332
62,144,8,nao_harmonico,2332
91,142,35,nao_harmonico,2333
14,150,17,nao_harmonico,2333
201,199,162,nao_harmonico,2333
80,105,95,nao_harmonico,2334
111,32,0,nao_harmonico,2334
85,146,136,nao_harmonico,2334
169,252,90,nao_harmonico,2335
215,73,185,nao_harmonico,2335
220,89,221,nao_harmonico,2335
159,142,76,nao_harmonico,2336
63,25,139,nao_harmonico,2336
57,112,151,nao_harmonico,2336
19,72,173,nao_harmonico,2337
57,62,144,nao_harmonico,2337
146,17,102,nao_harmonico,2337
93,5,23,nao_harmonico,2338
247,61,88,nao_harmonico,2338
109,82,20,nao_harmonico,2338
30,58,214,nao_harmonico,2339
38,230,201,nao_harmonico,2339
117,90,37,nao_harmonico,2339
85,187,48,nao_harmonico,2340
15,254,72,nao_harmonico,2340
237,129,52,nao_harmonico,2340
30,150,65,nao_harmonico,2341
242,74,118,nao_harmonico,2341
126,169,83,nao_harmonico,2341
73,20,58,nao_harmonico,2342
228,2,239,nao_harmonico,2342
235,24,242,nao_harmonico,2342
188,219,238,nao_harmonico,2343
128,29,227,nao_harmonico,2343
60,93,7,nao_harmonico,2343
117,187,10,nao_harmonico,2344
207,187,189,nao_harmonico,2344
145,107,139,nao_harmonico,2344
162,178,47,nao_harmonico,2345
152,57,73,nao_harmonico,2345
215,14,53,nao_harmonico,2345
240,140,87,nao_harmonico,2346
207,110,88,nao_harmonico,2346
183,143,249,nao_harmonico,2346
251,249,195,nao_harmonico,2347
163,128,138,nao_harmonico,2347
56,220,16,nao_harmonico,2347
158,225,211,nao_harmonico,2348
29,77,225,nao_harmonico,2348
132,156,54,nao_harmonico,2348
121,113,197,nao_harmonico,2349
198,51,246,nao_harmonico,2349
238,178,187,nao_harmonico,2349
152,57,31,nao_harmonico,2350
253,69,147,nao_harmonico,2350
30,64,150,nao_harmonico,2350
192,207,138,nao_harmonico,2351
118,216,30,nao_harmonico,2351
94,33,208,nao_harmonico,2351
190,93,149,nao_harmonico,2352
186,37,153,nao_harmonico,2352
164,6,131,nao_harmonico,2352
150,140,151,nao_harmonico,2353
172,187,141,nao_harmonico,2353
26,99,6,nao_harmonico,2353
80,188,175,nao_harmonico,2354
126,227,246,nao_harmonico,2354
204,207,162,nao_harmonico,2354
15,185,209,nao_harmonico,2355
36,105,164,nao_harmonico,2355
99,63,204,nao_harmonico,2355
63,98,187,nao_harmonico,2356
103,132,181,nao_harmonico,2356
130,95,129,nao_harmonico,2356
254,32,86,nao_harmonico,2357
206,177,143,nao_harmonico,2357
72,171,169,nao_harmonico,2357
54,164,119,nao_harmonico,2358
114,53,161,nao_harmonico,2358
231,128,65,nao_harmonico,2358
226,35,16,nao_harmonico,2359
131,201,97,nao_harmonico,2359
209,88,149,nao_harmonico,2359
161,40,148,nao_harmonico,2360
152,163,198,nao_harmonico,2360
118,192,80,nao_harmonico,2360
104,54,166,nao_harmonico,2361
113,79,182,nao_harmonico,2361
73,122,94,nao_harmonico,2361
63,112,211,nao_harmonico,2362
236,14,212,nao_harmonico,2362
0,254,69,nao_harmonico,2362
234,195,213,nao_harmonico,2363
102,220,198,nao_harmonico,2363
34,94,6,nao_harmonico,2363
36,67,50,nao_harmonico,2364
196,194,174,nao_harmonico,2364
148,49,83,nao_harmonico,2364
230,94,130,nao_harmonico,2365
55,52,111,nao_harmonico,2365
8,25,169,nao_harmonico,2365
45,253,214,nao_harmonico,2366
168,194,87,nao_harmonico,2366
175,181,231,nao_harmonico,2366
232,162,17,nao_harmonico,2367
63,112,123,nao_harmonico,2367
135,101,208,nao_harmonico,2367
