R,G,B,RÓTULO,GRUPO
25,141,68,nao_harmonico,2239
190,242,86,nao_harmonico,2240
195,226,127,nao_harmonico,2240
43,69,153,nao_harmonico,2240
198,53,184,nao_harmonico,2241
184,151,153,nao_harmonico,2241
102,125,111,nao_harmonico,2241
15,206,236,nao_harmonico,2242
214,147,85,nao_harmonico,2242
199,95,168,nao_harmonico,2242
48,128,34,nao_harmonico,2243
98,158,134,nao_harmonico,2243
228,83,19,nao_harmonico,2243
255,175,155,nao_harmonico,2244
116,167,60,nao_harmonico,2244
31,44,209,nao_harmonico,2244
156,50,208,nao_harmonico,2245
201,21,131,nao_harmonico,2245
0,7,237,nao_harmonico,2245
186,59,165,nao_harmonico,2246
27,180,243,nao_harmonico,2246
82,162,76,nao_harmonico,2246
207,131,158,nao_harmonico,2247
160,192,156,nao_harmonico,2247
158,134,181,nao_harmonico,2247
181,143,139,nao_harmonico,2248
151,220,68,nao_harmonico,2248
22,169,47,nao_harmonico,2248
26,126,42,nao_harmonico,2249
201,165,132,nao_harmonico,2249
150,112,227,nao_harmonico,2249
218,208,64,nao_harmonico,2250
214,59,84,nao_harmonico,2250
41,135,16,nao_harmonico,2250
104,159,95,nao_harmonico,2251
114,222,53,nao_harmonico,2251
168,135,69,nao_harmonico,2251
208,123,120,nao_harmonico,2252
131,32,127,nao_harmonico,2252
162,48,131,nao_harmonico,2252
223,200,13,nao_harmonico,2253
60,79,13,nao_harmonico,2253
148,215,62,nao_harmonico,2253
72,205,41,nao_harmonico,2254
9,176,194,nao_harmonico,2254
115,163,86,nao_harmonico,2254
153,109,165,nao_harmonico,2255
252,149,138,nao_harmonico,2255
167,255,113,nao_harmonico,2255
44,192,236,nao_harmonico,2256
3,103,32,nao_harmonico,2256
69,125,39,nao_harmonico,2256
91,151,116,nao_harmonico,2257
37,239,242,nao_harmonico,2257
79,253,37,nao_harmonico,2257
246,19,93,nao_harmonico,2258
112,229,186,nao_harmonico,2258
255,222,245,nao_harmonico,2258
83,252,99,nao_harmonico,2259
165,232,206,nao_harmonico,2259
35,196,1,nao_harmonico,2259
95,211,206,nao_harmonico,2260
26,252,6,nao_harmonico,2260
128,121,196,nao_harmonico,2260
85,20,185,nao_harmonico,2261
198,210,73,nao_harmonico,2261
211,76,42,nao_harmonico,2261
64,176,239,nao_harmonico,2262
211,1,80,nao_harmonico,2262
135,189,141,nao_harmonico,2262
49,69,71,nao_harmonico,2263
254,71,169,nao_harmonico,2263
81,94,92,nao_harmonico,2263
76,19,71,nao_harmonico,2264
246,195,4,nao_harmonico,2264
97,150,48,nao_harmonico,2264
141,94,31,nao_harmonico,2265
63,81,219,nao_harmonico,2265
19,36,199,nao_harmonico,2265
65,198,139,nao_harmonico,2266
28,245,90,nao_harmonico,2266
155,92,194,nao_harmonico,2266
41,79,174,nao_harmonico,2267
169,103,111,nao_harmonico,2267
204,53,71,nao_harmonico,2267
164,40,112,nao_harmonico,2268
88,18,97,nao_harmonico,2268
15,234,134,nao_harmonico,2268
125,135,129,nao_harmonico,2269
232,32,243,nao_harmonico,2269
215,174,140,nao_harmonico,2269
3,142,123,nao_harmonico,2270
86,112,57,nao_harmonico,2270
239,93,212,nao_harmonico,2270
92,0,246,nao_harmonico,2271
163,164,233,nao_harmonico,2271
128,135,69,nao_harmonico,2271
128,101,211,nao_harmonico,2272
230,187,58,nao_harmonico,2272
254,175,158,nao_harmonico,2272
0,212,33,nao_harmonico,2273
219,102,166,nao_harmonico,2273
174,227,121,nao_harmonico,2273
191,104,17,nao_harmonico,2274
127,129,225,nao_harmonico,2274
61,33,120,nao_harmonico,2274
59,243,113,nao_harmonico,2275
252,156,89,nao_harmonico,2275
201,246,222,nao_harmonico,2275
105,38,92,nao_harmonico,2276
179,110,212,nao_harmonico,2276
84,192,76,nao_harmonico,2276
246,196,157,nao_harmonico,2277
141,209,53,nao_harmonico,2277
153,178,83,nao_harmonico,2277
55,34,179,nao_harmonico,2278
66,133,82,nao_harmonico,2278
144,83,184,nao_harmonico,2278
43,50,146,nao_harmonico,2279
81,25,72,nao_harmonico,2279
173,158,209,nao_harmonico,2279
83,198,141,nao_harmonico,2280
242,251,125,nao_harmonico,2280
53,97,195,nao_harmonico,2280
214,154,251,nao_harmonico,2281
84,179,36,nao_harmonico,2281
79,83,187,nao_harmonico,2281
213,112,176,nao_harmonico,2282
253,157,0,nao_harmonico,2282
236,206,89,nao_harmonico,2282
65,84,14,nao_harmonico,2283
161,242,128,nao_harmonico,2283
158,116,108,nao_harmonico,2283
95,145,159,nao_harmonico,2284
95,24,64,nao_harmonico,2284
133,16,14,nao_harmonico,2284
1,137,132,nao_harmonico,2285
14,178,48,nao_harmonico,2285
121,180,98,nao_harmonico,2285
251,31,46,nao_harmonico,2286
144,48,38,nao_harmonico,2286
233,252,64,nao_harmonico,2286
250,24,42,nao_harmonico,2287
178,246,255,nao_harmonico,2287
178,241,127,nao_harmonico,2287
9,101,22,nao_harmonico,2288
214,14,60,nao_harmonico,2288
40,72,84,nao_harmonico,2288
48,130,88,nao_harmonico,2289
236,145,6,nao_harmonico,2289
56,215,138,nao_harmonico,2289
217,53,237,nao_harmonico,2290
180,163,140,nao_harmonico,2290
196,69,211,nao_harmonico,2290
141,49,111,nao_harmonico,2291
239,226,108,nao_harmonico,2291
151,63,151,nao_harmonico,2291
139,76,0,nao_harmonico,2292
58,66,145,nao_harmonico,2292
204,167,13,nao_harmonico,2292
76,189,33,nao_harmonico,2293
181,246,162,nao_harmonico,2293
52,79,146,nao_harmonico,2293
216,18,136,nao_harmonico,2294
243,11,81,nao_harmonico,2294
121,142,77,nao_harmonico,2294
64,56,88,nao_harmonico,2295
76,137,42,nao_harmonico,2295
66,13,152,nao_harmonico,2295
245,127,61,nao_harmonico,2296
170,226,229,nao_harmonico,2296
249,228,84,nao_harmonico,2296
136,226,180,nao_harmonico,2297
203,21,65,nao_harmonico,2297
37,38,26,nao_harmonico,2297
99,169,222,nao_harmonico,2298
226,226,255,nao_harmonico,2298
165,138,142,nao_harmonico,2298
18,51,86,nao_harmonico,2299
162,99,185,nao_harmonico,2299
82,134,6,nao_harmonico,2299
221,255,160,nao_harmonico,2300
249,106,113,nao_harmonico,2300
219,31,47,nao_harmonico,2300
227,218,229,nao_harmonico,2301
43,215,223,nao_harmonico,2301
18,157,194,nao_harmonico,2301
124,183,7,nao_harmonico,2302
189,123,27,nao_harmonico,2302
235,26,185,nao_harmonico,2302
195,23,206,nao_harmonico,2303
202,207,227,nao_harmonico,2303
203,116,12,nao_harmonico,2303
119,110,147,nao_harmonico,2304
139,155,82,nao_harmonico,2304
142,62,228,nao_harmonico,2304
213,74,6,nao_harmonico,2305
31,60,63,nao_harmonico,2305
142,68,13,nao_harmonico,2305
37,131,159,nao_harmonico,2306
154,162,240,nao_harmonico,2306
141,17,127,nao_harmonico,2306
12,63,250,nao_harmonico,2307
52,251,196,nao_harmonico,2307
148,221,38,nao_harmonico,2307
213,184,234,nao_harmonico,2308
51,218,84,nao_harmonico,2308
142,133,253,nao_harmonico,2308
158,155,122,nao_harmonico,2309
74,10,177,nao_harmonico,2309
166,31,31,nao_harmonico,2309
142,50,99,nao_harmonico,2310
3,213,159,nao_harmonico,2310
249,60,154,nao_harmonico,2310
120,95,4,nao_harmonico,2311
238,96,234,nao_harmonico,2311
177,30,247,nao_harmonico,2311
80,71,163,nao_harmonico,2312
35,31,242,nao_harmonico,2312
95,45,247,nao_harmonico,2312
165,195,48,nao_harmonico,2313
168,148,187,nao_harmonico,2313
10,34,171,nao_harmonico,2313
28,71,142,nao_harmonico,2314
206,17,48,nao_harmonico,2314
61,66,188,nao_harmonico,2314
88,96,42,nao_harmonico,2315
212,124,232,nao_harmonico,2315
157,168,9,nao_harmonico,2315
183,136,145,nao_harmonico,2316
36,43,166,nao_harmonico,2316
87,223,19,nao_harmonico,2316
25,242,146,nao_harmonico,2317
226,75,120,nao_harmonico,2317
130,37,237,nao_harmonico,2317
71,85,183,nao_harmonico,2318
10,37,34,nao_harmonico,2318
178,224,22,nao_harmonico,2318
17,71,225,nao_harmonico,2319
8,34,216,nao_harmonico,2319
102,96,123,nao_harmonico,2319
32,245,90,nao_harmonico,2320
184,162,212,nao_harmonico,2320
113,251,160,nao_harmonico,2320
222,222,7,nao_harmonico,2321
70,72,135,nao_harmonico,2321
242,209,184,nao_harmonico,2321
58,186,197,nao_harmonico,2322
100,48,179,nao_harmonico,2322
44,20,179,nao_harmonico,2322
130,163,197,nao_harmonico,2323
56,97,86,nao_harmonico,2323
44,152,175,nao_harmonico,2323
21,240,194,nao_harmonico,2324
171,200,123,nao_harmonico,2324
53,136,183,nao_harmonico,2324
199,40,14,nao_harmonico,2325
243,43,29,nao_harmonico,2325
49,148,48,nao_harmonico,2325
89,205,25,nao_harmonico,2326
249,150,110,nao_harmonico,2326
5,56,120,nao_harmonico,2326
69,11,53,nao_harmonico,2327
242,173,83,nao_harmonico,2327
198,143,53,nao_harmonico,2327
136,71,170,nao_harmonico,2328
239,107,117,nao_harmonico,2328
11,235,150,nao_harmonico,2328
133,118,188,nao_harmonico,2329
219,208,129,nao_harmonico,2329
104,162,141,nao_harmonico,2329
226,42,24,nao_harmonico,2330
202,12,232,nao_harmonico,2330
6,99,88,nao_harmonico,2330
216,24,152,nao_harmonico,2331
146,77,125,nao_harmonico,2331
198,134,5,nao_harmonico,2331
25,186,221,nao_harmonico,2332
51,25,55,nao_harmonico,2332
12,78,249,nao_harmonico,2332
43,252,208,nao_harmonico,2333
60,98,44,nao_harmonico,2333
102,115,55,nao_harmonico,2333
90,77,202,nao_harmonico,2334
98,224,129,nao_harmonico,2334
44,181,95,nao_harmonico,2334
212,27,188,nao_harmonico,2335
162,252,225,nao_harmonico,2335
22,159,142,nao_harmonico,2335
232,176,61,nao_harmonico,2336
147,40,36,nao_harmonico,2336
237,82,4,nao_harmonico,2336
118,146,120,nao_harmonico,2337
186,159,228,nao_harmonico,2337
174,251,99,nao_harmonico,2337
171,149,57,nao_harmonico,2338
232,18,245,nao_harmonico,2338
4,189,29,nao_harmonico,2338
233,58,57,nao_harmonico,2339
252,105,41,nao_harmonico,2339
94,44,154,nao_harmonico,2339
71,218,16,nao_harmonico,2340
232,201,243,nao_harmonico,2340
238,92,27,nao_harmonico,2340
221,135,164,nao_harmonico,2341
22,208,135,nao_harmonico,2341
214,86,39,nao_harmonico,2341
5,64,222,nao_harmonico,2342
171,120,154,nao_harmonico,2342
92,168,247,nao_harmonico,2342
187,40,6,nao_harmonico,2343
122,24,52,nao_harmonico,2343
227,198,8,nao_harmonico,2343
205,144,177,nao_harmonico,2344
3,50,215,nao_harmonico,2344
242,166,148,nao_harmonico,2344
39,65,156,nao_harmonico,2345
138,100,23,nao_harmonico,2345
21,210,73,nao_harmonico,2345
170,124,0,nao_harmonico,2346
155,122,236,nao_harmonico,2346
147,2,29,nao_harmonico,2346
74,217,56,nao_harmonico,2347
201,167,14,nao_harmonico,2347
229,75,48,nao_harmonico,2347
140,34,212,nao_harmonico,2348
210,94,194,nao_harmonico,2348
92,203,219,nao_harmonico,2348
217,49,77,nao_harmonico,2349
185,7,156,nao_harmonico,2349
98,199,222,nao_harmonico,2349
164,68,103,nao_harmonico,2350
186,120,65,nao_harmonico,2350
40,221,228,nao_harmonico,2350
139,171,38,nao_harmonico,2351
199,240,107,nao_harmonico,2351
29,166,176,nao_harmonico,2351
118,202,172,nao_harmonico,2352
251,164,66,nao_harmonico,2352
70,179,193,nao_harmonico,2352
213,127,96,nao_harmonico,2353
22,93,2,nao_harmonico,2353
25,249,224,nao_harmonico,2353
132,223,124,nao_harmonico,2354
142,168,248,nao_harmonico,2354
149,206,250,nao_harmonico,2354
223,248,145,nao_harmonico,2355
81,81,89,nao_harmonico,2355
87,121,102,nao_harmonico,2355
197,197,164,nao_harmonico,2356
29,97,162,nao_harmonico,2356
170,82,216,nao_harmonico,2356
203,57,145,nao_harmonico,2357
220,91,212,nao_harmonico,2357
87,168,183,nao_harmonico,2357
241,252,235,nao_harmonico,2358
182,81,255,nao_harmonico,2358
163,222,19,nao_harmonico,2358
111,250,80,nao_harmonico,2359
117,2,6,nao_harmonico,2359
136,75,225,nao_harmonico,2359
124,69,86,nao_harmonico,2360
238,234,75,nao_harmonico,2360
43,233,225,nao_harmonico,2360
136,189,216,nao_harmonico,2361
70,143,236,nao_harmonico,2361
174,28,35,nao_harmonico,2361
131,106,13,nao_harmonico,2362
21,38,185,nao_harmonico,2362
48,100,21,nao_harmonico,2362
143,177,128,nao_harmonico,2363
18,70,111,nao_harmonico,2363
46,200,240,nao_harmonico,2363
43,112,43,nao_harmonico,2364
61,128,210,nao_harmonico,2364
53,149,58,nao_harmonico,2364
204,223,141,nao_harmonico,2365
124,37,247,nao_harmonico,2365
116,239,111,nao_harmonico,2365
63,248,158,nao_harmonico,2366
55,229,210,nao_harmonico,2366
144,229,84,nao_harmonico,2366
127,143,88,nao_harmonico,2367
148,169,146,nao_harmonico,2367
219,255,20,nao_harmonico,2367
97,219,206,nao_harmonico,2368
214,140,164,nao_harmonico,2368
40,253,130,nao_harmonico,2368
88,210,66,nao_harmonico,2369
149,199,61,nao_harmonico,2369
107,44,201,nao_harmonico,2369
164,116,102,nao_harmonico,2370
36,133,155,nao_harmonico,2370
68,6,128,nao_harmonico,2370
158,205,240,nao_harmonico,2371
148,9,245,nao_harmonico,2371
104,23,84,nao_harmonico,2371
36,142,224,nao_harmonico,2372
1,198,162,nao_harmonico,2372
244,255,166,nao_harmonico,2372
56,208,106,nao_harmonico,2373
160,99,142,nao_harmonico,2373
106,104,19,nao_harmonico,2373
125,164,218,nao_harmonico,2374
162,117,78,nao_harmonico,2374
110,23,166,nao_harmonico,2374
194,101,38,nao_harmonico,2375
155,27,45,nao_harmonico,2375
165,235,158,nao_harmonico,2375
176,95,130,nao_harmonico,2376
126,69,158,nao_harmonico,2376
20,50,240,nao_harmonico,2376
119,60,106,nao_harmonico,2377
236,177,120,nao_harmonico,2377
71,49,75,nao_harmonico,2377
76,164,215,nao_harmonico,2378
12,139,86,nao_harmonico,2378
174,253,38,nao_harmonico,2378
97,162,190,nao_harmonico,2379
159,29,215,nao_harmonico,2379
21,48,199,nao_harmonico,2379
83,34,171,nao_harmonico,2380
58,106,99,nao_harmonico,2380
148,131,168,nao_harmonico,2380
174,194,24,nao_harmonico,2381
161,200,75,nao_harmonico,2381
98,21,147,nao_harmonico,2381
178,200,202,nao_harmonico,2382
204,26,206,nao_harmonico,2382
97,255,42,nao_harmonico,2382
166,158,113,nao_harmonico,2383
118,66,211,nao_harmonico,2383
69,17,76,nao_harmonico,2383
54,163,206,nao_harmonico,2384
131,231,62,nao_harmonico,2384
52,135,166,nao_harmonico,2384
22,109,248,nao_harmonico,2385
200,115,125,nao_harmonico,2385
21,184,49,nao_harmonico,2385
50,149,8,nao_harmonico,2386
165,128,144,nao_harmonico,2386
4,214,109,nao_harmonico,2386
132,98,47,nao_harmonico,2387
159,197,253,nao_harmonico,2387
192,113,29,nao_harmonico,2387
114,185,123,nao_harmonico,2388
192,58,226,nao_harmonico,2388
7,85,69,nao_harmonico,2388
88,73,72,nao_harmonico,2389
66,24,205,nao_harmonico,2389
217,227,73,nao_harmonico,2389
235,201,243,nao_harmonico,2390
225,72,150,nao_harmonico,2390
65,7,114,nao_harmonico,2390
95,60,61,nao_harmonico,2391
57,125,71,nao_harmonico,2391
71,129,231,nao_harmonico,2391
116,252,202,nao_harmonico,2392
235,69,113,nao_harmonico,2392
182,200,209,nao_harmonico,2392
169,52,234,nao_harmonico,2393
122,182,228,nao_harmonico,2393
115,5,102,nao_harmonico,2393
169,51,202,nao_harmonico,2394
119,109,145,nao_harmonico,2394
117,169,119,nao_harmonico,2394
168,72,193,nao_harmonico,2395
151,106,90,nao_harmonico,2395
190,243,41,nao_harmonico,2395
111,55,168,nao_harmonico,2396
63,254,60,nao_harmonico,2396
219,132,10,nao_harmonico,2396
28,23,39,nao_harmonico,2397
152,104,104,nao_harmonico,2397
183,201,190,nao_harmonico,2397
64,204,244,nao_harmonico,2398
125,232,209,nao_harmonico,2398
106,39,30,nao_harmonico,2398
209,105,205,nao_harmonico,2399
244,156,215,nao_harmonico,2399
13,155,134,nao_harmonico,2399
99,46,61,nao_harmonico,2400
6,135,200,nao_harmonico,2400
95,121,157,nao_harmonico,2400
103,169,90,nao_harmonico,2401
11,18,56,nao_harmonico,2401
84,0,85,nao_harmonico,2401
67,30,102,nao_harmonico,2402
214,2,84,nao_harmonico,2402
89,237,53,nao_harmonico,2402
1,96,66,nao_harmonico,2403
84,190,235,nao_harmonico,2403
141,194,225,nao_harmonico,2403
71,68,91,nao_harmonico,2404
215,253,192,nao_harmonico,2404
34,57,215,nao_harmonico,2404
205,75,95,nao_harmonico,2405
45,110,45,nao_harmonico,2405
205,95,238,nao_harmonico,2405
184,201,91,nao_harmonico,2406
142,141,114,nao_harmonico,2406
81,5,89,nao_harmonico,2406
29,3,137,nao_harmonico,2407
228,206,180,nao_harmonico,2407
180,42,230,nao_harmonico,2407
103,105,145,nao_harmonico,2408
30,24,165,nao_harmonico,2408
45,234,63,nao_harmonico,2408
188,136,184,nao_harmonico,2409
30,88,115,nao_harmonico,2409
31,77,241,nao_harmonico,2409
9,144,28,nao_harmonico,2410
150,193,22,nao_harmonico,2410
22,138,66,nao_harmonico,2410
69,38,142,nao_harmonico,2411
98,2,255,nao_harmonico,2411
221,2,239,nao_harmonico,2411
215,255,31,nao_harmonico,2412
21,91,194,nao_harmonico,2412
141,56,103,nao_harmonico,2412
215,169,150,nao_harmonico,2413
153,183,146,nao_harmonico,2413
12,205,101,nao_harmonico,2413
0,240,66,nao_harmonico,2414
188,116,228,nao_harmonico,2414
148,247,3,nao_harmonico,2414
0,172,202,nao_harmonico,2415
217,205,73,nao_harmonico,2415
92,118,120,nao_harmonico,2415
206,147,217,nao_harmonico,2416
193,45,211,nao_harmonico,2416
197,30,32,nao_harmonico,2416
102,234,101,nao_harmonico,2417
177,150,5,nao_harmonico,2417
162,93,93,nao_harmonico,2417
121,132,180,nao_harmonico,2418
85,242,120,nao_harmonico,2418
166,212,176,nao_harmonico,2418
254,48,169,nao_harmonico,2419
176,212,188,nao_harmonico,2419
246,83,241,nao_harmonico,2419
123,147,168,nao_harmonico,2420
16,175,0,nao_harmonico,2420
172,44,61,nao_harmonico,2420
18,41,245,nao_harmonico,2421
234,196,204,nao_harmonico,2421
96,242,159,nao_harmonico,2421
224,240,217,nao_harmonico,2422
59,112,230,nao_harmonico,2422
157,23,132,nao_harmonico,2422
106,64,123,nao_harmonico,2423
67,242,213,nao_harmonico,2423
241,74,185,nao_harmonico,2423
135,135,164,nao_harmonico,2424
114,38,82,nao_harmonico,2424
72,147,66,nao_harmonico,2424
168,255,18,nao_harmonico,2425
63,113,111,nao_harmonico,2425
246,223,239,nao_harmonico,2425
215,35,253,nao_harmonico,2426
161,248,120,nao_harmonico,2426
159,121,33,nao_harmonico,2426
84,104,56,nao_harmonico,2427
47,234,24,nao_harmonico,2427
223,246,82,nao_harmonico,2427
223,108,47,nao_harmonico,2428
207,212,118,nao_harmonico,2428
172,226,78,nao_harmonico,2428
9,49,30,nao_harmonico,2429
208,73,157,nao_harmonico,2429
124,215,139,nao_harmonico,2429
112,206,203,nao_harmonico,2430
54,220,16,nao_harmonico,2430
98,76,87,nao_harmonico,2430
227,177,17,nao_harmonico,2431
61,16,96,nao_harmonico,2431
230,113,201,nao_harmonico,2431
7,150,251,nao_harmonico,2432
39,212,135,nao_harmonico,2432
199,11,192,nao_harmonico,2432
83,24,144,nao_harmonico,2433
86,109,78,nao_harmonico,2433
126,144,77,nao_harmonico,2433
4,171,77,nao_harmonico,2434
217,244,89,nao_harmonico,2434
39,45,40,nao_harmonico,2434
199,100,129,nao_harmonico,2435
215,149,170,nao_harmonico,2435
163,128,118,nao_harmonico,2435
155,171,89,nao_harmonico,2436
245,156,153,nao_harmonico,2436
238,108,52,nao_harmonico,2436
103,122,125,nao_harmonico,2437
216,181,189,nao_harmonico,2437
155,174,182,nao_harmonico,2437
51,118,209,nao_harmonico,2438
144,57,255,nao_harmonico,2438
220,241,102,nao_harmonico,2438
38,73,179,nao_harmonico,2439
59,237,254,nao_harmonico,2439
180,125,47,nao_harmonico,2439
57,112,246,nao_harmonico,2440
237,225,41,nao_harmonico,2440
26,6,146,nao_harmonico,2440
76,32,213,nao_harmonico,2441
16,99,26,nao_harmonico,2441
110,31,242,nao_harmonico,2441
148,139,192,nao_harmonico,2442
199,0,147,nao_harmonico,2442
234,197,247,nao_harmonico,2442
37,94,159,nao_harmonico,2443
80,4,50,nao_harmonico,2443
254,37,144,nao_harmonico,2443
147,175,68,nao_harmonico,2444
124,182,151,nao_harmonico,2444
208,150,107,nao_harmonico,2444
117,161,232,nao_harmonico,2445
16,136,131,nao_harmonico,2445
149,171,161,nao_harmonico,2445
9,225,158,nao_harmonico,2446
147,188,53,nao_harmonico,2446
76,9,255,nao_harmonico,2446
188,167,153,nao_harmonico,2447
204,107,167,nao_harmonico,2447
185,127,115,nao_harmonico,2447
157,224,175,nao_harmonico,2448
121,159,243,nao_harmonico,2448
246,143,191,nao_harmonico,2448
86,51,69,nao_harmonico,2449
152,160,204,nao_harmonico,2449
221,51,115,nao_harmonico,2449
217,81,166,nao_harmonico,2450
9,33,176,nao_harmonico,2450
59,227,98,nao_harmonico,2450
156,134,140,nao_harmonico,2451
26,91,242,nao_harmonico,2451
147,179,150,nao_harmonico,2451
89,198,217,nao_harmonico,2452
85,15,55,nao_harmonico,2452
212,60,164,nao_harmonico,2452
146,37,56,nao_harmonico,2453
142,148,164,nao_harmonico,2453
241,222,105,nao_harmonico,2453
31,132,182,nao_harmonico,2454
109,124,132,nao_harmonico,2454
45,4,68,nao_harmonico,2454
154,107,113,nao_harmonico,2455
211,148,177,nao_harmonico,2455
241,112,155,nao_harmonico,2455
123,80,217,nao_harmonico,2456
158,69,141,nao_harmonico,2456
67,31,24,nao_harmonico,2456
165,231,12,nao_harmonico,2457
249,171,67,nao_harmonico,2457
54,27,251,nao_harmonico,2457
214,229,42,nao_harmonico,2458
59,246,15,nao_harmonico,2458
207,73,126,nao_harmonico,2458
3,158,183,nao_harmonico,2459
175,194,151,nao_harmonico,2459
228,62,169,nao_harmonico,2459
121,73,196,nao_harmonico,2460
241,41,142,nao_harmonico,2460
87,253,155,nao_harmonico,2460
10,170,91,nao_harmonico,2461
222,185,64,nao_harmonico,2461
193,114,92,nao_harmonico,2461
213,149,46,nao_harmonico,2462
179,41,8,nao_harmonico,2462
27,119,255,nao_harmonico,2462
166,101,255,nao_harmonico,2463
29,152,252,nao_harmonico,2463
14,235,3,nao_harmonico,2463
46,74,168,nao_harmonico,2464
143,51,223,nao_harmonico,2464
97,64,3,nao_harmonico,2464
194,17,167,nao_harmonico,2465
198,117,58,nao_harmonico,2465
233,0,149,nao_harmonico,2465
211,136,84,nao_harmonico,2466
150,124,132,nao_harmonico,2466
119,203,236,nao_harmonico,2466
241,118,103,nao_harmonico,2467
13,192,121,nao_harmonico,2467
131,22,229,nao_harmonico,2467
227,188,235,nao_harmonico,2468
8,23,223,nao_harmonico,2468
191,56,34,nao_harmonico,2468
24,208,140,nao_harmonico,2469
92,202,141,nao_harmonico,2469
4,228,180,nao_harmonico,2469
166,226,151,nao_harmonico,2470
